Artist,Song Title,Year,Rank,Genre,Decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Georgie Fame,The Ballad of Bonnie and Clyde,1968,29,Pop,60s,0.706,0.467,7,-9.523,1,0.0852,0.713,0,0.253,0.735,107.053,audio_features,1C2K7ouw8OYXVThAnSXID9,spotify:track:1C2K7ouw8OYXVThAnSXID9,https://api.spotify.com/v1/tracks/1C2K7ouw8OYXVThAnSXID9,https://api.spotify.com/v1/audio-analysis/1C2K7ouw8OYXVThAnSXID9,189947,4
Gerry and the Pacemakers,Ferry Cross the Mersey,1965,43,Rock,60s,0.396,0.286,6,-11.494,0,0.0283,0.548,8.51e-6,0.122,0.605,105.289,audio_features,3NFScsiDPfCzKgQQUL0674,spotify:track:3NFScsiDPfCzKgQQUL0674,https://api.spotify.com/v1/tracks/3NFScsiDPfCzKgQQUL0674,https://api.spotify.com/v1/audio-analysis/3NFScsiDPfCzKgQQUL0674,143867,4
Gerry Rafferty,Baker Street,1978,26,Rock,70s,0.497,0.349,7,-14,1,0.0297,0.0929,0.028,0.259,0.421,113.762,audio_features,5gOd6zDC8vhlYjqbQdJVWP,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/audio-analysis/5gOd6zDC8vhlYjqbQdJVWP,365627,4
Gilbert O'Sullivan,Alone Again (Naturally),1972,2,Pop,70s,0.558,0.464,8,-8.488,0,0.0354,0.583,1.33e-4,0.159,0.558,171.762,audio_features,6vuEG9sZtC4W2zT64f7zLF,spotify:track:6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/tracks/6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/audio-analysis/6vuEG9sZtC4W2zT64f7zLF,217729,4
Gin Blossoms,Follow You Down,1996,15,Alternative,90s,0.461,0.924,4,-7.047,0,0.0449,0.0123,0,0.0342,0.68,155.829,audio_features,6rqkwoZu5oX5hugeyiJCM8,spotify:track:6rqkwoZu5oX5hugeyiJCM8,https://api.spotify.com/v1/tracks/6rqkwoZu5oX5hugeyiJCM8,https://api.spotify.com/v1/audio-analysis/6rqkwoZu5oX5hugeyiJCM8,270067,4
Gina G,Ooh Aah... Just a Little Bit,1997,41,Dance,90s,0.647,0.942,1,-7.101,1,0.0341,0.626,0.168,0.0411,0.937,130.978,audio_features,7kyMLaXepcGHIrsLqoiTB8,spotify:track:7kyMLaXepcGHIrsLqoiTB8,https://api.spotify.com/v1/tracks/7kyMLaXepcGHIrsLqoiTB8,https://api.spotify.com/v1/audio-analysis/7kyMLaXepcGHIrsLqoiTB8,203120,4
Gino Vannelli,Living Inside Myself,1981,34,Pop,80s,0.409,0.428,11,-13.195,1,0.0412,0.462,8.22e-5,0.0687,0.04,119.941,audio_features,6IAh4MjV3GRkvIHrCbUFWY,spotify:track:6IAh4MjV3GRkvIHrCbUFWY,https://api.spotify.com/v1/tracks/6IAh4MjV3GRkvIHrCbUFWY,https://api.spotify.com/v1/audio-analysis/6IAh4MjV3GRkvIHrCbUFWY,263227,4
Ginuwine,Differences,2001,50,R&B/Soul,2000s,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,audio_features,0Uyh92tLyb9JawG8lmWCzJ,spotify:track:0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/tracks/0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/audio-analysis/0Uyh92tLyb9JawG8lmWCzJ,265533,4
Ginuwine,In Those Jeans,2003,50,R&B/Soul,2000s,0.691,0.541,1,-5.873,1,0.0776,0.508,0,0.0753,0.319,127.683,audio_features,5ojJNnX5ND2gMGojPd3NiO,spotify:track:5ojJNnX5ND2gMGojPd3NiO,https://api.spotify.com/v1/tracks/5ojJNnX5ND2gMGojPd3NiO,https://api.spotify.com/v1/audio-analysis/5ojJNnX5ND2gMGojPd3NiO,243307,4
Giveon,Heartbreak Anniversary,2021,31,R&B/Soul,2020s,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-6,0.303,0.543,89.087,audio_features,3FAJ6O0NOHQV8Mc5Ri6ENp,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3
Gladys Knight & the Pips,Best Thing That Ever Happened to Me,1974,34,R&B/Soul,70s,0.352,0.545,1,-11.939,0,0.0871,0.309,0.0563,0.106,0.459,189.498,audio_features,0bYwN4LqZYLfs9ZEHPXjBC,spotify:track:0bYwN4LqZYLfs9ZEHPXjBC,https://api.spotify.com/v1/tracks/0bYwN4LqZYLfs9ZEHPXjBC,https://api.spotify.com/v1/audio-analysis/0bYwN4LqZYLfs9ZEHPXjBC,224987,4
Gladys Knight & the Pips,Midnight Train to Georgia,1973,49,R&B/Soul,70s,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-5,0.1,0.448,92.006,audio_features,7MF7QAodbGzNYav5ZfIhAY,spotify:track:7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/tracks/7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/audio-analysis/7MF7QAodbGzNYav5ZfIhAY,279333,4
Gladys Knight & the Pips,Neither One of Us (Wants to Be the First to Say Goodbye),1973,45,R&B/Soul,70s,0.511,0.346,5,-14.28,1,0.0388,0.685,1.24e-4,0.294,0.599,140.29,audio_features,3QgSJ9CqgLPk9B4xLdwLrS,spotify:track:3QgSJ9CqgLPk9B4xLdwLrS,https://api.spotify.com/v1/tracks/3QgSJ9CqgLPk9B4xLdwLrS,https://api.spotify.com/v1/audio-analysis/3QgSJ9CqgLPk9B4xLdwLrS,264267,4
Glass Animals,Heat Waves,2022,18,Alternative,2020s,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4
Glass Animals,Heat Waves,2022,18,Alternative,2020s,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4
Glass Animals,Heat Waves,2021,16,Alternative,2020s,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4
Glass Animals,Heat Waves,2021,16,Alternative,2020s,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4
Glen Campbell,Rhinestone Cowboy,1975,2,Country,70s,0.644,0.633,0,-8.006,1,0.0261,0.102,6.82e-5,0.227,0.647,115.193,audio_features,0VwTeYNjcl30DyQlt3GPe0,spotify:track:0VwTeYNjcl30DyQlt3GPe0,https://api.spotify.com/v1/tracks/0VwTeYNjcl30DyQlt3GPe0,https://api.spotify.com/v1/audio-analysis/0VwTeYNjcl30DyQlt3GPe0,194453,4
Glen Campbell,Southern Nights,1977,22,Country,70s,0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301,audio_features,7kv7zBjMtVf0eIJle2VZxn,spotify:track:7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/tracks/7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/audio-analysis/7kv7zBjMtVf0eIJle2VZxn,180027,4
Glenn Frey,The Heat Is On,1985,19,Soundtrack,80s,0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34e-5,0.0692,0.87,149.706,audio_features,0PXw9NKvolWTo7U9JkNzmc,spotify:track:0PXw9NKvolWTo7U9JkNzmc,https://api.spotify.com/v1/tracks/0PXw9NKvolWTo7U9JkNzmc,https://api.spotify.com/v1/audio-analysis/0PXw9NKvolWTo7U9JkNzmc,227800,4
Glenn Frey,You Belong to the City,1985,30,Pop,80s,0.669,0.703,4,-5.789,0,0.0299,0.06,0.00147,0.0623,0.436,109.48,audio_features,0b8eSsBka9epA2J0wnPMax,spotify:track:0b8eSsBka9epA2J0wnPMax,https://api.spotify.com/v1/tracks/0b8eSsBka9epA2J0wnPMax,https://api.spotify.com/v1/audio-analysis/0b8eSsBka9epA2J0wnPMax,352760,4
Gloria Estefan,Coming Out of the Dark,1991,34,Pop,90s,0.643,0.43,4,-11.694,1,0.0447,0.65,0,0.417,0.475,131.846,audio_features,5x9MJycRilBm2SNavzt9yF,spotify:track:5x9MJycRilBm2SNavzt9yF,https://api.spotify.com/v1/tracks/5x9MJycRilBm2SNavzt9yF,https://api.spotify.com/v1/audio-analysis/5x9MJycRilBm2SNavzt9yF,242627,4
Gloria Gaynor,I Will Survive,1979,6,Pop,70s,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,audio_features,7cv28LXcjAC3GsXbUvXKbX,spotify:track:7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/tracks/7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/audio-analysis/7cv28LXcjAC3GsXbUvXKbX,198066,4
Gnarls Barkley,Crazy,2006,7,Pop,2000s,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,audio_features,2N5zMZX7YeL1tico8oQxa9,spotify:track:2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/audio-analysis/2N5zMZX7YeL1tico8oQxa9,182066,4
Golden Earring,Twilight Zone,1983,19,Rock,80s,0.666,0.667,11,-9.486,0,0.0388,0.00394,1.48e-4,0.0733,0.558,118.556,audio_features,5DPpbYqJi4OfgnV8fz1JsQ,spotify:track:5DPpbYqJi4OfgnV8fz1JsQ,https://api.spotify.com/v1/tracks/5DPpbYqJi4OfgnV8fz1JsQ,https://api.spotify.com/v1/audio-analysis/5DPpbYqJi4OfgnV8fz1JsQ,474467,4
Goo Goo Dolls,Name,1996,24,Pop,90s,0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,audio_features,1G8jae4jD8mwkXdodqHsBM,spotify:track:1G8jae4jD8mwkXdodqHsBM,https://api.spotify.com/v1/tracks/1G8jae4jD8mwkXdodqHsBM,https://api.spotify.com/v1/audio-analysis/1G8jae4jD8mwkXdodqHsBM,270000,4
Goo Goo Dolls,Slide,1999,13,Pop,90s,0.395,0.843,8,-4.476,1,0.0374,0.00483,0,0.0404,0.481,112.423,audio_features,0nnwn7LWHCAu09jfuH1xTA,spotify:track:0nnwn7LWHCAu09jfuH1xTA,https://api.spotify.com/v1/tracks/0nnwn7LWHCAu09jfuH1xTA,https://api.spotify.com/v1/audio-analysis/0nnwn7LWHCAu09jfuH1xTA,212067,4
Gordon Lightfoot,If You Could Read My Mind,1971,36,Singer/Songwriter,70s,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-5,0.115,0.223,122.565,audio_features,57ct8jKi6trntXiRV0NnXi,spotify:track:57ct8jKi6trntXiRV0NnXi,https://api.spotify.com/v1/tracks/57ct8jKi6trntXiRV0NnXi,https://api.spotify.com/v1/audio-analysis/57ct8jKi6trntXiRV0NnXi,228840,4
Gordon Lightfoot,Sundown,1974,27,Singer/Songwriter,70s,0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-5,0.0703,0.751,105.732,audio_features,0SjnBEHZVXgCKvOrpvzL2k,spotify:track:0SjnBEHZVXgCKvOrpvzL2k,https://api.spotify.com/v1/tracks/0SjnBEHZVXgCKvOrpvzL2k,https://api.spotify.com/v1/audio-analysis/0SjnBEHZVXgCKvOrpvzL2k,213400,4
Gorillaz,Feel Good Inc.,2005,37,Alternative,2000s,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
Grand Funk Railroad,The Loco-Motion,1974,6,Rock,70s,0.456,0.933,0,-5.212,1,0.153,0.375,0,0.563,0.367,125.051,audio_features,0PxYWaGiwWtcuL1VIMiEW4,spotify:track:0PxYWaGiwWtcuL1VIMiEW4,https://api.spotify.com/v1/tracks/0PxYWaGiwWtcuL1VIMiEW4,https://api.spotify.com/v1/audio-analysis/0PxYWaGiwWtcuL1VIMiEW4,165800,4
Grand Funk,Some Kind of Wonderful,1975,6,Rock,70s,0.855,0.691,2,-6.51,1,0.0514,0.144,0,0.36,0.647,121.472,audio_features,1cU34sZG9kF4FYHCoAD0Ib,spotify:track:1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/tracks/1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/audio-analysis/1cU34sZG9kF4FYHCoAD0Ib,202733,4
Great White,"Once Bitten, Twice Shy",1989,43,Rock,80s,0.723,0.541,0,-14.021,1,0.0303,0.028,0.00339,0.133,0.607,131.675,audio_features,7pkWZL0kA26s754CwyK0SH,spotify:track:7pkWZL0kA26s754CwyK0SH,https://api.spotify.com/v1/tracks/7pkWZL0kA26s754CwyK0SH,https://api.spotify.com/v1/audio-analysis/7pkWZL0kA26s754CwyK0SH,322897,4
Green Day,Boulevard of Broken Dreams,2005,7,Alternative,2000s,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-5,0.0589,0.474,167.06,audio_features,5GorCbAP4aL0EJ16frG2hd,spotify:track:5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/tracks/5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/audio-analysis/5GorCbAP4aL0EJ16frG2hd,262333,4
Green Day,Holiday,2005,39,Alternative,2000s,0.552,0.89,8,-3.409,1,0.0342,1.43e-4,0,0.888,0.716,146.525,audio_features,4VgEM12OeaN3GyBV487Me7,spotify:track:4VgEM12OeaN3GyBV487Me7,https://api.spotify.com/v1/tracks/4VgEM12OeaN3GyBV487Me7,https://api.spotify.com/v1/audio-analysis/4VgEM12OeaN3GyBV487Me7,232680,4
Green Day,Wake Me Up When September Ends,2005,46,Alternative,2000s,0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,audio_features,3ZffCQKLFLUvYM59XKLbVm,spotify:track:3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/audio-analysis/3ZffCQKLFLUvYM59XKLbVm,285653,4
Gregory Abbott,Shake You Down,1987,3,R&B/Soul,80s,0.787,0.474,11,-10.384,0,0.0265,0.523,0,0.235,0.826,94.995,audio_features,7wQ9alB79WZb0F5gFLbxSh,spotify:track:7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/tracks/7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/audio-analysis/7wQ9alB79WZb0F5gFLbxSh,245413,4
Guns N' Roses,November Rain,1992,17,Hard Rock,90s,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4
Guns N' Roses,Sweet Child o' Mine,1988,5,Hard Rock,80s,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,audio_features,7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4
Gwen Stefani,Hollaback Girl,2005,2,Pop,2000s,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-6,0.0234,0.904,110.007,audio_features,0LzrhCZFXW94Y8nwtTuRlw,spotify:track:0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/tracks/0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/audio-analysis/0LzrhCZFXW94Y8nwtTuRlw,199853,4
H-Town,Knockin' da Boots,1993,14,R&B/Soul,90s,0.726,0.501,1,-13.884,0,0.154,0.155,0,0.0893,0.582,128.099,audio_features,6x53SJOV1PAZ8ZUwH4NFXQ,spotify:track:6x53SJOV1PAZ8ZUwH4NFXQ,https://api.spotify.com/v1/tracks/6x53SJOV1PAZ8ZUwH4NFXQ,https://api.spotify.com/v1/audio-analysis/6x53SJOV1PAZ8ZUwH4NFXQ,330945,4
Hall & Oates,I Can't Go for That (No Can Do),1982,15,Pop,80s,0.889,0.441,0,-9.506,0,0.0379,0.0405,7.88e-4,0.038,0.963,110.565,audio_features,41dDygR3r7e926oGUXfrLt,spotify:track:41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/tracks/41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/audio-analysis/41dDygR3r7e926oGUXfrLt,307307,4
Hall & Oates,Kiss on My List,1981,7,Pop/Rock,80s,0.815,0.741,0,-9.478,1,0.031,0.434,0.115,0.0689,0.965,121.221,audio_features,7cDzJyC95jtGO9zAeZsWOg,spotify:track:7cDzJyC95jtGO9zAeZsWOg,https://api.spotify.com/v1/tracks/7cDzJyC95jtGO9zAeZsWOg,https://api.spotify.com/v1/audio-analysis/7cDzJyC95jtGO9zAeZsWOg,264987,4
Hall & Oates,Maneater,1983,7,Pop,80s,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-5,0.0761,0.823,88.825,audio_features,7j74lucZ59vqN67Ipe2ZcY,spotify:track:7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/tracks/7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/audio-analysis/7j74lucZ59vqN67Ipe2ZcY,273173,4
Hall & Oates,One on One,1983,39,Pop/Rock,80s,0.748,0.302,0,-15.334,1,0.028,0.835,0.298,0.198,0.815,95.614,audio_features,1ANmX8emjTaiR5BPeswuNi,spotify:track:1ANmX8emjTaiR5BPeswuNi,https://api.spotify.com/v1/tracks/1ANmX8emjTaiR5BPeswuNi,https://api.spotify.com/v1/audio-analysis/1ANmX8emjTaiR5BPeswuNi,258013,4
Hall & Oates,Private Eyes,1982,44,Pop,80s,0.85,0.938,9,-6.889,0,0.0415,0.409,3.46e-4,0.0582,0.84,120.826,audio_features,5HQ639Z3ms3hnZx0KfWnkp,spotify:track:5HQ639Z3ms3hnZx0KfWnkp,https://api.spotify.com/v1/tracks/5HQ639Z3ms3hnZx0KfWnkp,https://api.spotify.com/v1/audio-analysis/5HQ639Z3ms3hnZx0KfWnkp,217200,4
Hall & Oates,Rich Girl,1977,23,Rock,70s,0.573,0.683,5,-6.644,1,0.176,0.461,0,0.0935,0.817,169.519,audio_features,0qRR9d89hIS0MHRkQ0ejxX,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/tracks/0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/audio-analysis/0qRR9d89hIS0MHRkQ0ejxX,142787,4
Hall & Oates,Sara Smile,1976,11,Pop,70s,0.592,0.398,2,-10.81,0,0.0678,0.357,9.25e-4,0.119,0.204,150.038,audio_features,1qjrYozGqc7upUgfN776lZ,spotify:track:1qjrYozGqc7upUgfN776lZ,https://api.spotify.com/v1/tracks/1qjrYozGqc7upUgfN776lZ,https://api.spotify.com/v1/audio-analysis/1qjrYozGqc7upUgfN776lZ,185293,3
Hall & Oates,You Make My Dreams,1981,43,Pop/Rock,80s,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627,4
Halsey,Bad at Love,2018,27,Alternative,2010s,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,audio_features,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279,4
Halsey,Without Me,2019,3,Alternative,2010s,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-6,0.0936,0.533,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661,4
"Hamilton, Joe Frank & Reynolds",Fallin' in Love,1975,45,Rock,70s,0.606,0.708,5,-5.525,0,0.0268,0.0107,2.59e-6,0.302,0.473,87.105,audio_features,4XrbcxI03ARSyqU8jE3pXy,spotify:track:4XrbcxI03ARSyqU8jE3pXy,https://api.spotify.com/v1/tracks/4XrbcxI03ARSyqU8jE3pXy,https://api.spotify.com/v1/audio-analysis/4XrbcxI03ARSyqU8jE3pXy,184493,4
Hammer,2 Legit 2 Quit,1992,46,Hip-Hop/Rap,90s,0.853,0.884,1,-6.771,1,0.0836,0.0394,6.83e-6,0.0313,0.668,124.542,audio_features,4ZnKSrukEcPuMxGrcZEEh1,spotify:track:4ZnKSrukEcPuMxGrcZEEh1,https://api.spotify.com/v1/tracks/4ZnKSrukEcPuMxGrcZEEh1,https://api.spotify.com/v1/audio-analysis/4ZnKSrukEcPuMxGrcZEEh1,333624,4
Hank Locklin,"Please Help Me, I'm Falling",1960,47,Country,60s,0.557,0.388,7,-9.464,1,0.0259,0.731,0,0.306,0.504,107.951,audio_features,3Of5JiLFBnxyBmYDyeAnKw,spotify:track:3Of5JiLFBnxyBmYDyeAnKw,https://api.spotify.com/v1/tracks/3Of5JiLFBnxyBmYDyeAnKw,https://api.spotify.com/v1/audio-analysis/3Of5JiLFBnxyBmYDyeAnKw,144867,4
Hanson,I Will Come to You,1998,50,Pop,90s,0.437,0.723,1,-7.013,1,0.0471,0.0884,3.91e-5,0.113,0.344,139.765,audio_features,6ZIuoDs3i1KjKurJf9miSs,spotify:track:6ZIuoDs3i1KjKurJf9miSs,https://api.spotify.com/v1/tracks/6ZIuoDs3i1KjKurJf9miSs,https://api.spotify.com/v1/audio-analysis/6ZIuoDs3i1KjKurJf9miSs,251293,4
Hanson,MMMBop,1997,12,Rock,90s,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,audio_features,0lnxrQAd9ZxbhBBe7d8FO8,spotify:track:0lnxrQAd9ZxbhBBe7d8FO8,https://api.spotify.com/v1/tracks/0lnxrQAd9ZxbhBBe7d8FO8,https://api.spotify.com/v1/audio-analysis/0lnxrQAd9ZxbhBBe7d8FO8,268653,4
Harry Chapin,Cat's in the Cradle,1975,39,Pop,70s,0.489,0.578,10,-9.766,1,0.0418,0.234,0,0.123,0.511,78.111,audio_features,2obblQ6tcePeOEVJV6nEGD,spotify:track:2obblQ6tcePeOEVJV6nEGD,https://api.spotify.com/v1/tracks/2obblQ6tcePeOEVJV6nEGD,https://api.spotify.com/v1/audio-analysis/2obblQ6tcePeOEVJV6nEGD,222951,4
Harry Nilsson,Without You,1972,4,Rock,70s,0.381,0.186,4,-15.477,1,0.029,0.613,2.75e-6,0.0694,0.142,65.058,audio_features,6MrILERJLA3Jcq0E9poZsp,spotify:track:6MrILERJLA3Jcq0E9poZsp,https://api.spotify.com/v1/tracks/6MrILERJLA3Jcq0E9poZsp,https://api.spotify.com/v1/audio-analysis/6MrILERJLA3Jcq0E9poZsp,201000,4
Harry Styles,Adore You,2020,6,Pop,2020s,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-6,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4
Harry Styles,As It Was,2022,1,Pop,2020s,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4
Harry Styles,Late Night Talking,2022,12,Pop,2020s,0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4
Harry Styles,Watermelon Sugar,2020,20,Pop,2020s,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
Heart,All I Wanna Do Is Make Love to You,1990,16,Rock,90s,0.626,0.746,7,-8.832,1,0.0282,0.16,0,0.0618,0.8,102.896,audio_features,5YjKdeES9QRJ8NmF4Xc8pV,spotify:track:5YjKdeES9QRJ8NmF4Xc8pV,https://api.spotify.com/v1/tracks/5YjKdeES9QRJ8NmF4Xc8pV,https://api.spotify.com/v1/audio-analysis/5YjKdeES9QRJ8NmF4Xc8pV,310893,4
Heart,Alone,1987,2,Rock,80s,0.418,0.452,1,-13.099,1,0.0356,0.638,2.6e-4,0.0959,0.168,175.088,audio_features,54b8qPFqYqIndfdxiLApea,spotify:track:54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea,218733,4
